pair_id,leader_id,follower_id,start_frame,end_frame,lane_id,duration_seconds,mean_spacing,std_spacing,min_spacing,max_spacing,mean_speed_diff,std_speed_diff,min_speed_diff,max_speed_diff,mean_time_headway,std_time_headway,min_time_headway,max_time_headway
538,3078.0,3090.0,8591,9061,2,47.1,17.83753938428875,5.557043148675321,11.220879999999994,29.822540000000004,-0.09710959660297244,1.4414613257818922,-3.07522,2.9630199999999993,2.3194660577746857,0.555781552278161,1.5236482729064378,3.974858960792114
539,3090.0,3093.0,8605,9079,2,47.5,16.794930757894736,4.162958226466854,10.249070000000017,25.246219999999994,-0.030441452631578967,1.3598171173552773,-4.100719999999999,3.081359999999999,2.2795858146778736,0.7112913439816486,1.1378916784259494,4.412892050680982
540,3093.0,3114.0,8638,8947,2,31.0,22.018837806451614,7.800649945379512,8.636859999999999,34.4186,0.238532806451613,1.7366549020342363,-3.7370099999999997,3.3388899999999997,3.7870665124606706,1.1282851404150431,2.177630166834695,6.312843643412294
541,3125.0,3128.0,8699,9186,2,48.800000000000004,21.218742581967213,6.096050671243433,10.392009999999999,30.521500000000003,-0.16153889344262293,1.4862826077539528,-4.467560000000001,2.0284600000000004,3.1361198817121325,1.2782284365394494,1.5304776275921697,7.953171075533307
542,3114.0,3113.0,8706,9130,2,42.5,14.738814188235295,5.89382700255029,7.008870000000016,28.441970000000026,0.21037957647058828,1.3244922280600024,-4.172929999999999,3.612920000000001,1.9955044513204567,0.4077409593329966,1.4388652669659368,3.5293568123506014
543,3113.0,3125.0,8706,9092,2,38.7,18.980366124031008,5.7033165319905725,10.91789,28.537400000000048,0.2844673126614988,1.1055900275014277,-4.333889999999999,2.74099,2.9026286435777418,0.7099666581278404,1.848649957451542,4.546400911993443
544,3128.0,3138.0,8730,9207,2,47.800000000000004,26.598972447698745,8.568034949417385,16.515839999999997,45.08751000000001,-0.07971096234309626,1.7957982393393017,-5.6067599999999995,4.11769,3.7603163831259088,1.2103319505849772,2.399270915904288,7.931261756792152
545,3138.0,3144.0,8750,9235,2,48.6,17.71027347736625,6.517824552685738,7.580059999999989,30.111969999999985,-0.020524156378600816,1.4810169171976135,-4.686389999999999,3.1070200000000003,2.408227393969539,0.5777163165927187,1.5978031669135826,4.35278010033445
546,3144.0,3152.0,8769,9252,2,48.400000000000006,14.723444814049586,3.533409094763294,9.398890000000009,24.514369999999985,0.08553948347107436,1.1652238189447999,-3.032020000000001,3.2579199999999986,2.1640007419498084,0.8537722807477923,1.222160013158046,4.333375649553986
547,3152.0,3159.0,8832,9195,2,36.4,23.917494505494506,6.358190010381697,13.922820000000002,35.20103,0.16930288461538462,1.3836677364882608,-3.03857,2.628190000000001,3.1162626086162954,0.536502070757624,2.2545863812377873,4.860018947531539
548,3159.0,3171.0,8855,9304,2,45.0,24.1634514,8.193734855931359,11.130830000000003,36.25150000000002,0.07967331111111112,1.3058632801492458,-3.3033300000000008,2.53479,2.9301079733156814,0.6391994047509889,1.5298506623273886,3.9589708914708823
549,3171.0,3179.0,8886,9319,2,43.400000000000006,24.056213594470048,6.397282098762993,15.39761,35.777319999999975,0.3060945622119815,0.9748301386499086,-1.5326699999999995,2.966800000000001,2.9938700821165045,0.7359834754930327,2.1760857281276884,6.785203184045061
550,3179.0,3186.0,8913,9349,2,43.7,15.027586384439362,2.5628740200467144,10.632449999999999,20.18362000000002,0.19135709382151025,0.9202338159815653,-2.1089800000000007,2.021239999999999,1.8723134824554266,0.5221615448462515,1.1537292648418622,3.7514082877924344
551,3186.0,3188.0,8939,9372,2,43.400000000000006,14.08016,2.4283672148406428,9.731009999999998,18.835679999999968,0.0068342626728110645,1.0890334785130127,-4.0753,2.5601000000000003,1.6793344085046422,0.44930628297844366,1.0919921958618517,3.137778731174989
552,3188.0,3199.0,8968,9385,2,41.800000000000004,17.92883466507177,3.3869554391227057,12.14188,22.953009999999978,0.04455449760765554,1.186686285112468,-2.592270000000001,2.8207199999999997,2.0176056812086784,0.37070276424409604,1.5366557840256105,3.404403696145463
553,3199.0,3206.0,9008,9403,2,39.6,23.48013686868687,3.4714547826457203,16.54893,28.51324999999997,0.0071991666666666315,1.1685286333464697,-3.0116999999999994,2.8591100000000003,2.5163676419303695,0.3777373420484958,1.9370883379624044,4.061055621625098
554,3206.0,3215.0,9040,9428,2,38.900000000000006,26.03233784061696,3.303462496243583,20.144719999999992,31.1678,0.0177101799485861,1.385282306379216,-3.868400000000001,2.8456900000000003,2.7484616756186737,0.4049798517448949,2.024408639338258,3.8407295332758924
555,3215.0,3225.0,9064,9306,2,24.3,21.84548366255144,5.4786029464236865,15.10884,30.56237999999999,0.6379097119341564,0.9210463828462918,-2.11454,2.106820000000001,2.4636938077094515,0.24076326087724248,1.8392511228646578,2.9466600113268773
556,3225.0,3233.0,9080,9281,2,20.200000000000003,19.532731287128712,4.929881791891675,9.17577,26.692560000000014,0.8092591584158416,0.9547622038874728,-1.1567000000000007,2.88725,2.4801373935292257,0.36927804464208003,1.531855752199093,3.1896151859980466
557,3233.0,3242.0,9126,9539,2,41.400000000000006,25.392499806763286,2.6022832622977896,20.86246,31.07031999999998,-0.09711975845410623,1.1396693337968884,-2.2434700000000003,2.5200000000000005,2.8301866176526502,0.41677975679474966,2.2522899248854706,4.564030379240019
558,3242.0,3249.0,9154,9573,2,42.0,21.1833485952381,2.7342480709809465,16.36057000000001,28.292580000000015,-0.0457559285714286,1.3675855689992822,-4.104709999999999,3.138230000000001,2.3865733758380565,0.4099456044455895,1.6056569416906084,3.696917916587558
559,3249.0,3260.0,9180,9601,2,42.2,26.14114739336492,4.717448294745024,19.249300000000005,36.22291000000001,-0.02209900473933648,1.559627269981853,-3.13638,3.37354,2.9160236837155638,0.32177029776222665,2.168053328463848,4.11835823117773
560,3260.0,3264.0,9206,9630,2,42.5,21.67098268235294,2.5903156549441637,18.0175,26.881310000000013,0.020517223529411762,1.0336187448772893,-1.95674,2.3854500000000005,2.4895253698586224,0.41637895963427823,1.8043945783628224,3.4699339928718684
561,3287.0,3291.0,9270,9739,2,47.0,14.533768638297872,2.9230476117246553,8.54771999999997,19.53221,-0.23017482978723397,1.283674152691884,-2.91843,3.6402099999999997,1.776845250779384,0.3335065896481304,1.3436440299143606,2.8646639076120533
562,3225.0,3228.0,9282,9489,2,20.8,15.484227644230767,2.0988351332762494,8.852490000000017,17.630809999999997,0.40096653846153846,0.902873057072819,-1.6089599999999997,2.4201300000000003,1.5870095535605853,0.3260436286139863,0.825517831764826,2.5664110427150195
563,3228.0,3233.0,9282,9515,2,23.400000000000002,17.438236709401707,1.9883868773188662,14.951930000000004,22.065780000000018,-0.029388632478632482,1.0032094768300133,-2.224729999999999,2.2976600000000005,1.8652089623314894,0.3925918555560926,1.3494984886133117,2.771428461308195
564,3291.0,3299.0,9294,9755,2,46.2,20.421646709956704,2.692363961174405,15.493689999999958,25.764499999999998,-0.12605781385281384,1.0592836345429815,-2.536739999999999,2.0387400000000007,2.5088319888287196,0.3748142402670737,1.9110366116034732,3.2901796330089623
565,3299.0,3305.0,9312,9788,2,47.7,18.978838784067086,2.5451500218447265,14.344790000000017,24.489259999999945,0.04556067085953878,0.7357400070839349,-1.9974399999999992,2.2545800000000007,2.5203403669773765,0.7474964327732367,1.3144084924426398,4.3011354481099175
566,3305.0,3313.0,9338,9823,2,48.6,23.081436687242796,2.425684847486297,18.841669999999965,26.38846000000001,-0.1366801028806584,1.0754109950939315,-3.3394600000000008,2.3185000000000002,3.047764168774319,0.5189446060455386,2.018937587965382,4.63608270760189
567,3313.0,3320.0,9372,9757,2,38.6,16.881806709844557,4.733649514584571,10.814489999999978,30.86016,-0.26156404145077716,1.6880292649787205,-4.42055,4.41807,2.143740107475339,0.6078306852770812,1.3208836536826043,4.595348232140637
568,3320.0,3324.0,9394,9897,2,50.400000000000006,17.972931626984128,4.247830651559535,9.78492,26.987700000000004,-0.14932390873015874,1.6687016865978066,-4.403429999999999,3.31799,2.4774768419919164,0.629557456777819,1.5841880348779651,4.224601387913588
569,3264.0,3271.0,9435,9667,2,23.3,13.719810901287556,5.294924940892015,8.817919999999958,28.71375999999998,-0.8559830901287553,1.485875938722534,-4.511939999999999,1.98989,1.5999979067428864,0.28713844759311863,1.117796250546893,2.579620878627255
570,3271.0,3287.0,9435,9683,2,24.900000000000002,41.05283112449799,4.313951750063584,33.17781000000002,47.05494999999996,-0.019806224899598476,2.1176867035563793,-4.011399999999999,3.8490400000000005,5.2325731713438595,1.4637511664624276,3.6881298737733452,9.202593369592245
571,36.0,50.0,113,535,3,42.300000000000004,18.147354397163124,3.363622393959687,12.129279999999994,24.177819999999997,-0.18915243498817969,1.0067207356974408,-3.24132,2.15918,6.93570549120336,2.8247884640783276,2.4479889357114715,18.862181649203286
572,50.0,51.0,158,535,3,37.800000000000004,18.460084656084657,1.8368392537108487,15.145439999999994,22.738039999999984,0.12133899470899472,0.724688391875863,-1.2731,2.08294,7.676609178158862,3.543883493649725,3.4997423983816884,19.83336987711755
573,51.0,54.0,220,527,3,30.8,11.981226006493507,1.1086468817111628,10.504089999999998,14.13055,0.10254672077922078,0.5021563089653731,-1.1625300000000003,1.13635,4.775977551520453,1.991180249640781,2.3725657086648324,17.66083910827834
574,54.0,86.0,327,527,3,20.1,21.922306119402986,3.511528715736588,18.30296,29.65225000000001,0.5646096019900497,0.6112152125158428,-0.1708099999999999,2.02018,7.919753905987584,0.9363502612834772,6.496903671075409,9.300926847812313
575,86.0,90.0,433,827,3,39.5,26.656470303797466,2.770668839923118,21.443929999999995,31.287479999999988,0.12133265822784814,0.8092315819357899,-2.5534299999999996,1.2118900000000004,5.545499148312561,1.666085630875947,3.835279673127627,11.267750874483264
576,90.0,108.0,501,827,3,32.7,17.252575351681955,2.746360031132748,12.582259999999991,23.04488,-0.2625341896024465,1.0218274295207481,-2.24612,2.64464,3.1520594598932616,0.9463595455080099,1.967906022793518,5.986870390155371
577,51.0,86.0,528,972,3,44.5,54.19435638202248,4.9622020265580025,43.775279999999995,63.63281999999998,0.4455761573033708,1.0020144439046517,-1.7529899999999996,2.98318,8.795365032365723,1.0868533419755362,7.394272179909245,14.401136544837714
578,36.0,51.0,536,942,3,40.7,26.13428402948403,4.088706268314739,20.543529999999976,38.19525999999999,-0.3158950122850123,0.9714164232177855,-2.2993700000000006,2.6748700000000003,4.073389514988472,0.9365625717507506,2.6304973293014573,5.955742388134817
579,108.0,112.0,537,833,3,29.700000000000003,20.182433905723908,1.4995691473258848,16.283780000000007,22.068240000000003,0.016160370370370356,0.9223876472657698,-2.34225,2.8024899999999997,3.5857384908397867,0.571682256822919,2.9928681094098843,7.611976475740126
580,121.0,144.0,702,1143,3,44.2,18.477805452488685,4.313795292386635,11.011629999999997,25.102800000000002,-0.06590303167420813,0.9918436431768194,-2.76661,2.3961500000000004,2.50135159382254,0.6049571027223849,1.3492412558786029,3.7709328971443985
581,174.0,198.0,716,1102,3,38.7,45.723317286821704,8.178449232205196,36.2424,69.80690000000004,0.6831150904392765,1.417562351032134,-3.6013,3.6116400000000004,8.309940708303241,1.0853383592017782,6.7693832753867085,11.334053558205596
582,198.0,216.0,797,1202,3,40.6,42.54778891625616,5.21209354963711,34.077479999999994,54.78005000000002,0.2061076600985221,1.0800842496796725,-2.51753,2.368170000000001,7.301725297865519,1.4282957455487841,5.49093294443216,13.783464777198194
583,216.0,232.0,818,1386,3,56.900000000000006,19.1590388400703,5.934763436027374,11.89179,32.17003999999997,0.3199594376098418,0.6213721916611707,-1.07613,1.842229999999999,2.9700209343818584,0.5327006244115148,1.7211799267354975,4.231979637765928
584,108.0,121.0,834,1106,3,27.3,26.276259487179487,1.4471097756554416,24.212399999999946,31.551050000000004,-0.11820875457875463,0.8876033484453192,-2.5162400000000007,1.9522299999999992,3.3953402000843353,0.3685231821299141,2.7483633092526474,4.6698019655437815
585,149.0,174.0,894,1172,3,27.900000000000002,46.53398845878136,11.293520465599567,15.716019999999986,57.887590000000046,1.281979605734767,2.134720313387049,-3.2896900000000002,5.60654,6.090972991662242,0.8831922438385448,4.069894575466198,7.867870159322472
586,144.0,149.0,925,1157,3,23.3,17.357070300429186,4.577585393474535,12.406769999999995,29.543999999999983,-0.6736221888412017,1.3709836635177488,-4.31599,1.2730599999999992,1.9120253674305852,0.5352770422469946,1.2200939979131646,3.8658844965246653
587,268.0,289.0,1047,1499,3,45.300000000000004,31.070573907284768,4.630150630424248,24.255080000000007,41.31218999999999,0.3269356953642384,0.7189430291965115,-1.4876000000000005,1.7796299999999992,3.9660474300427757,0.4188771112421246,3.1698935318851227,4.9750063971721525
588,245.0,268.0,1163,1448,3,28.6,59.22655038461538,2.143058285872075,53.39377000000002,62.146709999999985,-0.02709856643356642,0.8810323631699576,-2.2655600000000007,1.4574100000000003,6.875913886185946,0.6909575083233114,5.048490567459243,8.190498453476177
589,245.0,257.0,1175,1388,3,21.400000000000002,35.80571855140187,3.4769530505062236,31.71199999999999,44.696920000000006,-0.43259322429906555,1.0682850458493738,-3.14072,1.5802899999999998,3.916416542003427,0.46390048089161084,2.9983960906838742,4.7808487607442816
590,257.0,268.0,1175,1388,3,21.400000000000002,24.22858448598131,4.80977539454918,10.894059999999996,28.46298999999999,0.6428052336448598,1.4045219661902504,-1.4140699999999997,3.6038300000000003,2.8097062238822916,0.4613854903079777,1.5101610238097873,3.4520205779048685
591,320.0,347.0,1194,1593,3,40.0,34.87996545,6.121684447836216,26.59760999999999,49.01263,0.5291006,0.9833896723677955,-1.5133500000000009,2.7063999999999995,4.606249399477939,0.6073412251439188,3.4910109396540654,6.471290109614927
592,347.0,344.0,1231,1593,3,36.300000000000004,15.348399008264462,5.714877796894487,7.903439999999989,27.308329999999998,-0.46526482093663907,0.9349395963619006,-2.07679,2.13654,2.0070596954641515,1.0849645738968376,0.8669474792681309,5.572852729758289
593,344.0,358.0,1270,1681,3,41.2,41.395222791262135,10.251575499201518,23.641759999999998,60.968309999999974,0.8332933009708737,1.3862992909584564,-2.53454,4.3286299999999995,5.006017790029735,0.8687381004923229,3.63602472435786,7.832937687877282
594,358.0,366.0,1287,1729,3,44.300000000000004,14.24799591422122,2.9946335617823574,10.24915,19.669340000000034,0.1681303611738149,0.7433548120850382,-1.5756999999999994,2.2919,1.680989944530293,0.2804131544902177,1.3549002508660852,2.651274259901976
595,289.0,3343.0,1291,1537,3,24.700000000000003,15.630456882591094,2.7678631832505594,12.054339999999968,20.344659999999976,0.05656093117408897,0.9100484626769006,-1.472150000000001,2.1238,1.7047779946495258,0.19938998424991308,1.3112758253784318,2.0554912713186035
596,366.0,371.0,1313,1743,3,43.1,18.04609041763341,3.45669999684755,15.02949000000001,26.02238,0.12189020881670534,0.9677627674866227,-2.6488899999999997,3.3348200000000006,2.0846466020070182,0.19166518239494487,1.598726626530232,2.8224486450577597
597,371.0,382.0,1373,1727,3,35.5,22.510380563380284,7.893009796969896,13.608419999999995,40.33091999999999,-0.15806484507042254,1.8104098562115136,-3.758190000000001,3.828529999999999,2.474420128750824,0.5896764542727894,1.6253601301115261,5.195134486893951
598,382.0,390.0,1405,1795,3,39.1,26.52538309462916,6.39303523922349,14.996580000000009,39.56022999999999,0.5611008695652174,1.19848240194853,-1.6361500000000007,3.240450000000001,3.034851479272592,0.3823472950416712,1.5998468064042612,3.7181702099949283
599,390.0,398.0,1408,1827,3,42.0,29.57734323809524,5.088779017508029,24.379369999999994,38.811260000000004,0.29372869047619043,0.7682263172631265,-1.395059999999999,2.4264300000000016,3.458447993758369,0.3587021309367245,2.765461022845776,4.553167074663402
600,398.0,401.0,1450,1862,3,41.300000000000004,19.93947186440678,7.082226244440741,12.070960000000014,35.58098,-0.42721075060532687,0.9745496973346107,-2.313349999999999,2.267900000000001,2.1954231660504537,0.8355558567670501,1.269380137783459,4.562177553277157
601,401.0,412.0,1488,1883,3,39.6,32.96134492424242,4.174445643769131,23.98230000000001,38.49369999999999,-0.08113452020202024,1.3505233667315428,-3.11702,2.965460000000001,3.5617573824390565,0.44796064369390787,2.771645515751117,4.772245559809089
602,412.0,416.0,1503,1918,3,41.6,13.525054615384617,1.8155919004673489,10.309609999999992,17.171209999999974,0.033766322115384634,0.8240109668325242,-2.2460500000000003,1.7277899999999988,1.4799660406436688,0.21747529355624814,1.166374443261114,2.089224529865702
603,416.0,424.0,1537,1935,3,39.900000000000006,21.70012969924812,5.322262894376559,12.109300000000019,30.438270000000003,-0.4592998496240601,1.3521799913217192,-3.3980999999999995,2.35567,2.2580414605201335,0.6167979108391533,1.3333967823639556,3.4004092902134775
604,424.0,468.0,1606,1949,3,34.4,77.74977590116279,10.85685589377904,64.74166,97.29313000000002,0.6793238372093025,1.4527384342453158,-2.39869,3.33718,8.638791652399616,1.001453996632803,6.191496847969507,10.516509012834417
605,468.0,477.0,1627,2042,3,41.6,17.40864579326923,1.7543467451219688,13.055329999999998,21.01486,-0.08493490384615385,0.9786118760573916,-2.861160000000001,2.2066099999999995,1.9029429092251093,0.22060816656010698,1.4264651497277094,2.542921841848875
606,477.0,483.0,1656,2064,3,40.900000000000006,24.085118117359418,4.0616510333546305,14.36045999999999,31.234560000000016,-0.2937363325183375,1.080420856271867,-2.47346,2.54099,2.609737011698135,0.6394030020462123,1.6746505553801565,4.086287620097988
607,483.0,492.0,1685,2082,3,39.800000000000004,23.50337748743718,1.1351522423987146,21.688240000000008,25.746370000000013,-0.02860183417085429,0.7869233435175033,-1.79249,1.9938200000000004,2.516138649665045,0.34505533516208914,1.8246791817793768,3.5876794771544107
608,492.0,503.0,1713,2113,3,40.1,32.97515675810474,2.473244106938737,25.54509999999999,35.74101999999999,0.09368690773067338,0.8918754458225996,-2.1098599999999994,3.0522,3.6143250402566753,0.3972295728147141,2.94766689368909,4.554036067506376
609,538.0,546.0,1792,2287,3,49.6,13.144519112903224,1.9358038186445061,9.727170000000001,16.616870000000006,-0.08361383064516129,0.7989904020530072,-1.9058599999999997,1.9293300000000002,1.7018317366990137,0.2554836842904631,1.2088332158447292,2.279941740976331
610,546.0,554.0,1810,2309,3,50.0,12.14866232,2.0719967024240686,7.978200000000015,15.976420000000019,-0.09923201999999995,0.7680744981240555,-2.3452600000000006,1.6021600000000005,1.578168647921241,0.20200048793902725,1.2432653499491542,2.36463708031975
611,503.0,511.0,1853,2154,3,30.200000000000003,21.51271645695364,2.565509491317484,14.236010000000022,25.094709999999964,0.1687259271523179,0.9504858555505304,-2.065809999999999,2.2102699999999995,2.333471670019654,0.198729018192751,1.9815814727198997,2.9094081268051903
612,511.0,519.0,1856,2183,3,32.800000000000004,20.95112667682927,4.9361555564207205,12.25173000000001,28.14676000000003,-0.03897493902439027,1.3015326945208496,-3.7143800000000002,2.67872,2.296854326960904,0.42447187746229187,1.3481700416424043,2.824810992031012
613,519.0,538.0,1856,2209,3,35.4,40.28143435028249,10.719201904068413,18.590360000000004,55.075649999999996,0.6877324293785311,1.384436846165491,-2.58493,2.725340000000001,4.859315653027872,1.0961978860430077,2.2538359326505284,7.063466039726381
614,573.0,581.0,1875,2190,3,31.6,19.202612310126586,3.574732834212935,15.36712,33.7803,-0.5904861075949368,1.3647361787306846,-5.045450000000001,1.9081399999999995,2.477688280480014,0.4248756563080722,1.933334142420711,3.391474378098581
615,581.0,629.0,1898,2100,3,20.3,28.94000024630542,3.8874462643951797,25.454610000000002,41.20737,0.6909978325123153,1.2841893119606325,-1.02968,3.4774900000000004,4.4978280778406114,1.0488128741776706,2.671772809860443,7.106315240083509
616,554.0,566.0,1929,2330,3,40.2,17.7319718159204,5.74943900958937,7.702150000000017,27.276620000000037,0.15214671641791042,1.1953531331497855,-2.51098,2.474049999999999,2.4192123412612756,0.6793499497942801,1.0593328726849056,3.4431333681913094
617,566.0,573.0,1929,2238,3,31.0,21.85734887096774,3.325805609620945,15.716270000000009,28.19925999999998,0.28701370967741935,0.8458836497430896,-1.9800900000000006,1.7091000000000003,2.9308878485688203,0.2907501618097372,2.2133160019040172,3.6111063340811587
618,629.0,640.0,1942,2190,3,24.900000000000002,31.35670562248996,2.9333575492931128,25.250959999999992,37.22633999999999,-0.4918067469879518,1.4669715409862985,-3.6183299999999994,2.62357,4.59556713000006,0.9128157639993004,2.576050274428189,6.517704440362324
619,640.0,652.0,1969,2190,3,22.200000000000003,22.600775045045044,2.988724982675428,19.249899999999997,29.066869999999994,0.27347364864864865,0.8627220468543616,-1.4619900000000001,2.045770000000001,3.473981095381366,0.5546588412671064,2.67144854673022,5.025251046855465
620,652.0,670.0,1997,2542,3,54.6,22.39204454212454,4.187869648863625,14.803389999999979,30.55796000000001,-0.0829157509157509,1.117521854290604,-2.669150000000001,3.62162,3.3362606551575804,0.7881268036850657,2.1207723359990864,6.1992073494295585
621,670.0,675.0,2024,2564,3,54.1,19.060665526802218,2.939136375765604,12.30758000000003,23.741710000000012,-0.01113390018484292,1.1994845236672798,-2.061470000000001,4.38813,2.8735524444492335,0.7455952820224367,2.067376856445197,5.762531342223792
622,685.0,706.0,2137,2348,3,21.200000000000003,38.9785850471698,9.243418160539427,22.714,50.030240000000006,0.12585216981132083,2.8568005232863327,-4.184190000000001,4.63184,4.428755327159366,0.7956483862207677,2.8957095685558336,6.333705259418444
623,706.0,714.0,2161,2655,3,49.5,23.338348626262626,7.067906216091523,12.694709999999986,36.813410000000005,-0.10704854545454554,1.6951520778804863,-3.7741100000000003,3.26787,3.061800607022858,0.7894493570089827,1.309978023054867,4.326418340664038
624,714.0,720.0,2184,2670,3,48.7,23.73158971252567,4.644972866219536,12.370460000000001,33.70425999999998,0.2616642505133471,1.547352134620024,-3.0813200000000003,5.02302,3.1630119795876532,0.46477494612834835,1.8243060985428725,4.890354090940755
625,675.0,685.0,2188,2565,3,37.800000000000004,12.421221164021166,5.905799725079438,5.830829999999992,34.37478999999999,-0.6698280952380953,1.4767504451676055,-4.71383,1.3250599999999997,1.5230508126763218,0.4715618898527476,0.8730885615163416,3.285281752262915
626,573.0,604.0,2191,2412,3,22.200000000000003,17.319084279279277,6.80121283065743,10.48084,30.06565999999998,-0.5639602702702703,1.5336246127337714,-4.27075,2.41387,2.6376111070195707,0.5364324773038541,1.8815426512940583,3.83085466805403
627,629.0,652.0,2191,2497,3,30.700000000000003,39.264379674267104,4.382534656758179,34.94576999999998,54.019499999999994,-0.617039022801303,1.193712746536618,-3.7028599999999994,1.0035500000000006,5.7597793672148025,0.9619096721137731,4.4005666552093095,8.000118713059123
628,720.0,748.0,2213,2697,3,48.5,20.06231670103093,3.623929090696297,12.152330000000006,26.007649999999956,-0.0017723092783505845,1.017587248052773,-2.86098,2.2846400000000004,2.6875604505768833,0.8552460922695899,1.4443621501924095,4.708982946220078
629,604.0,607.0,2239,2440,3,20.200000000000003,15.74255024752475,5.385855038455533,7.775530000000003,26.448049999999967,-0.18511945544554456,2.3013886085895496,-4.746440000000001,6.640339999999999,3.152468894989951,1.7882742186950926,1.3507455043636778,8.511463721515428
630,607.0,629.0,2239,2456,3,21.8,24.93971055045872,6.821602323286889,15.202410000000043,33.58725999999996,-0.3048374770642202,2.025746004482689,-4.570539999999999,3.02412,3.7969412783242125,0.5789499832025825,2.599707704132002,5.137325504189196
631,749.0,753.0,2272,2696,3,42.5,18.837258870588233,4.79026518818726,10.813699999999983,28.24248,0.24814317647058806,1.5081322069745444,-2.4759899999999995,2.99662,2.3816271318270994,0.3658507069147644,1.6664937601431344,3.337642459639857
632,753.0,764.0,2294,2738,3,44.5,20.57757056179775,5.657459739911061,12.759509999999992,34.10775000000001,0.3038304943820226,1.375122348949351,-2.0783999999999994,3.6335299999999995,2.686041102401229,0.6763599133162215,1.6375471186774735,4.859260089638675
633,764.0,773.0,2319,2794,3,47.6,14.90186831932773,3.1080844476393623,8.57483000000002,21.87034,-0.0447872268907563,1.1988141627175688,-2.14917,3.6563600000000003,1.8594954215184722,0.23749585328159387,1.3727879917215506,2.6932139811393014
634,685.0,689.0,2349,2565,3,21.700000000000003,15.688849539170507,5.437955743032443,10.790729999999996,30.291470000000004,0.8577070967741938,1.405279709595327,-1.1191399999999998,4.455549999999999,2.777348435171709,1.1184896751345936,1.4781783984314154,5.216899612656717
635,689.0,706.0,2349,2626,3,27.8,23.448441366906476,3.964331195614538,16.594400000000007,29.666470000000004,0.23626535971223026,1.4702860839574141,-2.93441,3.8155600000000005,3.702562091014468,1.0776988900004565,2.5831798538010164,6.4867287210199835
636,773.0,782.0,2353,2814,3,46.2,22.350276948051945,3.2592381427627872,16.754039999999975,31.31601,-0.3057698484848485,1.0269768449952854,-2.1507799999999992,2.4994200000000006,2.734435530952226,0.38331774911688776,1.6729580324691968,3.335440749073506
637,748.0,749.0,2355,2715,3,36.1,18.977795484764545,4.011892065538823,10.655759999999987,29.33112,-0.3377246537396121,1.1580015591275246,-2.0664300000000004,3.0232800000000006,2.316507306529808,0.3540514788780392,1.602069862902215,3.11795176387945
638,782.0,787.0,2374,2831,3,45.800000000000004,14.508756703056767,3.0713010954149023,9.55910999999999,21.572400000000016,-0.05143591703056768,1.0698985030440327,-2.9699100000000005,2.1918699999999998,1.7688708135978803,0.3368249383391675,1.0854046130440098,2.492731892813415
639,826.0,831.0,2432,2911,3,48.0,25.164726770833337,7.6444934607751724,15.08001999999999,42.02938,-0.25008939583333334,2.0869452374044846,-5.34001,3.26011,3.267345022287022,0.7748551465888724,2.365525287881092,5.793602460063687
640,831.0,850.0,2450,2904,3,45.5,13.487709758241758,3.648761536591808,6.978220000000022,19.696430000000007,-0.23490215384615387,1.0067081500433543,-2.8171800000000005,2.76832,1.7821243041191361,0.5283423662518395,0.753070833539765,2.9191766617717576
641,850.0,854.0,2493,2904,3,41.2,12.76943611650485,1.6932556790126827,9.697869999999995,16.56909999999999,0.06921978155339809,0.9514751536637808,-2.3477200000000007,2.58732,1.7417414685450936,0.3225278396552981,1.127093427379631,2.902101469505852
642,854.0,869.0,2493,2961,3,46.900000000000006,28.585863923240936,7.706244027163199,17.765469999999993,47.76999000000001,0.26306665245202554,1.7377697327584436,-3.7039600000000004,4.053880000000001,3.7756900658161787,0.6670931933375978,2.4131934321548156,5.119620021683193
643,869.0,876.0,2508,3004,3,49.7,14.644480704225353,2.297254155680658,11.550650000000019,20.2817,0.001520724346076503,0.9433139601361814,-2.409650000000001,2.3769300000000007,1.9508684846405844,0.3260457419025288,1.3071367342444726,3.2449355518337946
644,876.0,889.0,2546,3023,3,47.800000000000004,24.655588974895398,4.4473863444268655,19.35128000000003,39.82007,-0.16809709205020926,1.4976848061502603,-4.463029999999999,2.1961700000000004,3.2766729385202082,0.514216012858705,2.4124126481092834,5.200613621233607
645,889.0,875.0,2558,3059,3,50.2,16.612007888446215,3.021818758916517,11.383020000000002,24.866890000000012,0.19247219123505974,0.908414855310822,-1.6708600000000011,3.459489999999999,2.2586176506253426,0.3782254377684046,1.1206208443183452,3.058552415053412
646,787.0,822.0,2574,2851,3,27.8,15.298823381294968,3.787824747297915,9.83817000000002,22.34182000000004,0.24331392086330933,1.0769131912451404,-1.7166499999999996,2.45683,1.938638267613831,0.2649336205721341,1.405034344348023,2.6127694329942934
647,822.0,826.0,2574,2785,3,21.200000000000003,15.308550047169813,3.0076956069437566,10.281920000000014,23.744699999999966,0.6379024056603775,0.9634651295211338,-0.7172299999999998,2.581359999999999,2.392173626363303,0.325812435986881,1.7660005324493553,3.0532895447461366
648,875.0,903.0,2574,3082,3,50.900000000000006,17.352825579567778,2.277213733234485,13.631479999999982,22.32791999999995,0.018445500982318237,0.915868902428376,-2.2134400000000003,2.701979999999999,2.385268322443677,0.4149457526813496,1.6537484288157445,3.7641558648344606
